t,ax,ay,az,wx,wy,wz
3.41435140,9.50976682,-0.43925020,2.34998857,0.00030734,0.00590556,0.00004962
3.42557138,9.52440850,-0.41728769,2.27678020,-0.00091439,0.00346210,-0.00117211
3.43679136,9.54637101,-0.46121271,2.21821351,-0.00457958,-0.00020309,-0.00361557
3.44801134,9.43655846,-0.59298777,2.29874271,0.00152907,0.00101864,-0.00728076
3.45921659,9.60493770,-0.65887530,2.45980112,0.00030734,-0.00142482,-0.00239384
3.47042185,9.50244599,-0.62227112,2.51836781,0.00152907,-0.00631174,0.00127135
3.48162711,9.50244599,-0.55638359,2.45248028,0.00519426,-0.00142482,0.00127135
3.49283236,9.45120013,-0.38068351,2.42319693,-0.00213612,0.00346210,0.00615827
3.50400811,9.39995427,-0.38068351,2.39391359,0.00030734,0.00590556,0.00127135
3.51518387,9.47316264,-0.39532518,2.28410104,-0.00457958,0.00224037,0.00249308
3.52635962,9.50244599,-0.47585438,2.32802606,-0.00457958,0.00101864,-0.00117211
3.53753537,9.50244599,-0.51977940,2.35730940,0.00152907,0.00101864,-0.00117211
3.54875761,9.56833352,-0.62959195,2.37927191,-0.00335785,-0.00142482,-0.00117211
3.55997986,9.56833352,-0.67351697,2.36463024,0.00641599,-0.00142482,0.00493654
3.57120210,9.45852097,-0.47585438,2.41587610,-0.00091439,-0.00142482,-0.00850249
3.58242434,9.45852097,-0.37336267,2.45980112,-0.00213612,-0.00020309,0.00127135
3.59360039,9.49512515,-0.41728769,2.35730940,-0.00580131,0.00468383,0.00371481
3.60477644,9.45852097,-0.46853355,2.29874271,0.00030734,-0.00020309,-0.00972422
3.61595249,9.53905017,-0.67351697,2.26945936,-0.00091439,-0.00264655,-0.00117211
3.62712854,9.56833352,-0.72476283,2.26945936,-0.00213612,-0.00020309,0.00127135
3.63835055,9.48048348,-0.68083781,2.37195108,0.00641599,-0.00386828,-0.00117211
3.64957255,9.43655846,-0.64423363,2.38659275,0.00030734,-0.00020309,0.00127135
3.66079456,9.49512515,-0.59298777,2.37195108,0.00519426,-0.00020309,0.00004962
3.67201656,9.54637101,-0.46853355,2.29142187,-0.00335785,-0.00020309,0.00249308
3.68319428,9.51708766,-0.40996685,2.33534689,0.00275080,-0.00020309,0.00249308
3.69437200,9.49512515,-0.45389187,2.35730940,0.00152907,-0.00020309,0.00249308
3.70554972,9.48780431,-0.46853355,2.25481769,0.00030734,-0.00142482,-0.00117211
3.71672744,9.46584180,-0.60762944,2.36463024,0.00152907,-0.00020309,-0.00117211
3.72793096,9.53172933,-0.61495028,2.25481769,0.00397253,-0.00386828,0.00249308
3.73913449,9.50976682,-0.62227112,2.34266773,-0.00457958,0.00101864,0.00371481
3.75033802,9.58297519,-0.48317522,2.33534689,0.00641599,-0.00264655,0.00371481
3.76154155,9.45852097,-0.47585438,2.41587610,0.00275080,-0.00020309,0.00738000
3.77273977,9.56833352,-0.41728769,2.44515944,0.00152907,-0.00142482,0.00615827
3.78393799,9.55369184,-0.38068351,2.30606355,0.00030734,-0.00142482,0.00127135
3.79513621,9.45120013,-0.50513773,2.25481769,0.00152907,0.00590556,-0.00361557
3.80633444,9.50976682,-0.49049606,2.28410104,-0.00457958,-0.00142482,-0.00361557
3.81753671,9.46584180,-0.63691279,2.26945936,-0.00091439,0.00346210,0.00249308
3.82873899,9.49512515,-0.68083781,2.32070522,0.00397253,-0.00264655,0.00127135
3.83994126,9.47316264,-0.60030861,2.37927191,0.00030734,0.00101864,-0.00239384
3.85114354,9.47316264,-0.48317522,2.43051777,0.00641599,0.00590556,0.00127135
3.86233503,9.53905017,-0.43192936,2.33534689,-0.00213612,-0.00264655,0.00493654
3.87352651,9.47316264,-0.38800434,2.25481769,0.00397253,0.00712729,-0.00361557
3.88471800,9.56833352,-0.48317522,2.19625100,0.00152907,-0.00020309,-0.00117211
3.89590949,9.54637101,-0.54174191,2.35730940,-0.00091439,-0.00142482,0.00127135
3.90714097,9.58297519,-0.61495028,2.41587610,-0.00091439,-0.00264655,0.00127135
3.91837245,9.43655846,-0.69547948,2.38659275,0.00397253,-0.00142482,0.00127135
3.92960393,9.53905017,-0.57102526,2.35730940,-0.00580131,-0.00386828,0.00249308
3.94083542,9.50976682,-0.57102526,2.32802606,0.00152907,0.00224037,0.00493654
3.95201141,9.50976682,-0.47585438,2.30606355,0.01252464,-0.00020309,-0.00117211
3.96318740,9.56101268,-0.51977940,2.25481769,-0.00213612,0.00101864,0.00371481
3.97436339,9.53905017,-0.45389187,2.32802606,-0.00580131,-0.00264655,0.00371481
3.98553938,9.48780431,-0.52710024,2.43783861,-0.00091439,-0.00142482,0.00127135
3.99676114,9.56833352,-0.57834610,2.46712195,0.00641599,0.00224037,-0.00361557
4.00798291,9.53905017,-0.54174191,2.37195108,0.00275080,-0.00386828,0.00249308
4.01920468,9.58297519,-0.61495028,2.42319693,-0.00213612,0.00224037,0.00371481
4.03042644,9.50976682,-0.47585438,2.30606355,0.00152907,0.00224037,0.00493654
4.04160672,9.51708766,-0.43925020,2.17428849,-0.00457958,0.00468383,0.00493654
4.05278701,9.44387929,-0.38068351,2.32802606,0.00397253,-0.00264655,0.00615827
4.06396729,9.45852097,-0.47585438,2.29874271,0.00030734,-0.00386828,-0.00605903
4.07514757,9.56833352,-0.59298777,2.46712195,-0.00091439,0.00101864,-0.00728076
4.08637053,9.54637101,-0.58566693,2.38659275,-0.00580131,-0.00142482,0.00249308
4.09759349,9.54637101,-0.61495028,2.33534689,-0.00213612,0.00101864,-0.00117211
4.10881644,9.55369184,-0.55638359,2.30606355,-0.00946651,0.00224037,0.00493654
4.12003940,9.53172933,-0.50513773,2.25481769,0.00275080,-0.00386828,0.00493654
4.13120693,9.45852097,-0.48317522,2.29874271,0.00641599,-0.00509001,-0.00117211
4.14237446,9.45120013,-0.49781689,2.32802606,0.00275080,-0.00142482,-0.00117211
4.15354198,9.48048348,-0.54174191,2.37195108,0.00030734,-0.00142482,0.01104520
4.16470951,9.42923762,-0.53442108,2.48908446,-0.00213612,-0.00142482,-0.00361557
4.17594349,9.50976682,-0.62227112,2.51104697,-0.00580131,0.00224037,-0.00117211
4.18717748,9.50976682,-0.52710024,2.38659275,0.00397253,0.00224037,0.00127135
4.19841146,9.59761686,-0.52710024,2.29142187,-0.00580131,0.00224037,-0.00483730
4.20964545,9.48048348,-0.56370442,2.22553434,0.00152907,-0.00509001,-0.00117211
4.22081947,9.56101268,-0.54174191,2.28410104,0.00275080,-0.00509001,-0.00117211
4.23199350,9.52440850,-0.49781689,2.42319693,0.00397253,-0.00386828,0.00493654
4.24316752,9.45852097,-0.49049606,2.47444279,0.00763772,-0.00631174,0.00615827
4.25434154,9.47316264,-0.51977940,2.45248028,-0.00335785,0.00346210,0.00371481
4.26554275,9.53172933,-0.51245857,2.35730940,-0.00457958,0.00468383,-0.00117211
4.27674395,9.43655846,-0.57102526,2.31338438,0.00519426,0.00346210,-0.00361557
4.28794515,9.47316264,-0.54174191,2.24749685,0.00519426,-0.00020309,0.00127135
4.29914635,9.50976682,-0.56370442,2.31338438,-0.00213612,0.00101864,0.00249308
4.31036812,9.43655846,-0.46853355,2.29142187,-0.01190997,-0.00142482,0.00127135
4.32158989,9.44387929,-0.53442108,2.42319693,0.00641599,-0.00509001,0.00371481
4.33281165,9.46584180,-0.49049606,2.41587610,-0.00091439,-0.00264655,-0.00239384
4.34403342,9.46584180,-0.48317522,2.34998857,0.00397253,0.00712729,0.00371481
4.35520995,9.45120013,-0.45389187,2.34266773,-0.00335785,0.00101864,0.00493654
4.36638647,9.48780431,-0.56370442,2.21089267,0.00030734,0.00101864,0.00127135
4.37756300,9.48780431,-0.48317522,2.18160932,0.00030734,-0.00386828,0.00249308
4.38873953,9.48048348,-0.60762944,2.34266773,-0.00824478,-0.00020309,-0.00361557
4.39994299,9.48780431,-0.62227112,2.45248028,-0.00457958,-0.00264655,0.00493654
4.41114646,9.53172933,-0.59298777,2.42319693,0.00763772,-0.00386828,-0.00117211
4.42234993,9.43655846,-0.59298777,2.48176363,0.00763772,-0.00020309,0.00004962
4.43355340,9.53172933,-0.48317522,2.37195108,0.00030734,0.00224037,0.00615827
4.44475240,9.53172933,-0.46853355,2.27678020,0.00030734,0.00346210,-0.00117211
4.45595139,9.49512515,-0.43192936,2.32070522,0.00152907,0.00590556,0.00004962
4.46715039,9.54637101,-0.47585438,2.26945936,-0.00091439,-0.00386828,-0.00361557
4.47834939,9.52440850,-0.65887530,2.32070522,-0.00091439,-0.00142482,-0.00117211
4.48956966,9.48048348,-0.60762944,2.42319693,-0.00335785,-0.00631174,0.00004962
4.50078994,9.53172933,-0.58566693,2.38659275,-0.00091439,-0.00020309,-0.00117211
4.51201022,9.45852097,-0.51977940,2.32070522,-0.00335785,0.00224037,-0.00117211
4.52323049,9.58297519,-0.47585438,2.24749685,-0.00091439,-0.00142482,0.00127135
4.53442574,9.56833352,-0.43925020,2.30606355,-0.00335785,-0.00142482,0.00493654
4.54562098,9.52440850,-0.43192936,2.26213853,0.00030734,-0.00264655,0.00127135
4.55681622,9.59029603,-0.45389187,2.24749685,-0.00213612,-0.00264655,-0.00117211
4.56801146,9.53172933,-0.46853355,2.45980112,0.00275080,-0.00142482,0.00371481
4.57921946,9.44387929,-0.59298777,2.48176363,-0.00457958,-0.00142482,-0.00239384
4.59042746,9.54637101,-0.54906275,2.43783861,0.00275080,0.00224037,-0.00117211
4.60163546,9.59761686,-0.49049606,2.26945936,-0.00457958,0.00224037,0.00493654
4.61284345,9.48780431,-0.54174191,2.37927191,-0.00091439,-0.00264655,0.00127135
4.62401247,9.57565435,-0.51977940,2.34266773,0.00030734,-0.00142482,-0.00117211
4.63518149,9.51708766,-0.35872100,2.35730940,-0.00091439,-0.00264655,-0.00117211
4.64635050,9.52440850,-0.43192936,2.37195108,-0.00457958,0.00101864,-0.00605903
4.65751952,9.50976682,-0.53442108,2.41587610,0.00397253,-0.00142482,0.00004962
4.66872400,9.56833352,-0.40264602,2.37195108,0.00030734,0.00346210,0.00249308
4.67992848,9.47316264,-0.55638359,2.31338438,-0.00091439,0.00224037,0.00127135
4.69113296,9.43655846,-0.51977940,2.35730940,0.00275080,0.00224037,0.00127135
4.70233744,9.53905017,-0.55638359,2.34266773,0.00519426,-0.00142482,0.00493654
4.71353221,9.52440850,-0.54906275,2.30606355,0.00275080,0.00346210,0.00004962
4.72472697,9.44387929,-0.50513773,2.29874271,-0.00213612,-0.00264655,0.00371481
4.73592174,9.50244599,-0.62959195,2.47444279,-0.00580131,-0.00020309,-0.00117211
4.74711651,9.46584180,-0.59298777,2.45980112,0.00519426,-0.00509001,0.00004962
4.75833499,9.47316264,-0.48317522,2.25481769,0.00030734,0.00468383,-0.00239384
4.76955348,9.55369184,-0.48317522,2.23285518,0.00275080,0.00590556,-0.00117211
4.78077197,9.53172933,-0.63691279,2.26945936,-0.00213612,0.00346210,-0.00605903
4.79199046,9.42191678,-0.50513773,2.37195108,-0.00091439,0.00346210,0.00004962
4.80320573,9.56101268,-0.53442108,2.40123442,-0.00457958,-0.00386828,0.00004962
4.81442100,9.42191678,-0.44657104,2.44515944,-0.00580131,-0.00020309,0.00615827
4.82563627,9.50976682,-0.63691279,2.43051777,0.00519426,0.00468383,0.00004962
4.83685154,9.54637101,-0.48317522,2.32070522,-0.00213612,-0.00020309,0.00127135
4.84802800,9.51708766,-0.50513773,2.34998857,-0.00335785,-0.00142482,0.00127135
4.85920447,9.51708766,-0.53442108,2.26945936,0.00275080,0.00834902,-0.00728076
4.87038094,9.45852097,-0.51977940,2.34266773,0.00152907,-0.00264655,0.00371481
4.88155740,9.48048348,-0.47585438,2.39391359,0.00275080,-0.00264655,0.00004962
4.89277792,9.45852097,-0.47585438,2.43783861,0.00519426,0.00224037,0.00004962
4.90399843,9.45852097,-0.41728769,2.44515944,-0.00335785,-0.00509001,0.00615827
4.91521895,9.48048348,-0.61495028,2.45248028,-0.00580131,-0.00142482,0.00004962
4.92643946,9.59029603,-0.60030861,2.41587610,0.00397253,-0.00020309,-0.00483730
4.93761796,9.48780431,-0.63691279,2.29142187,0.00152907,0.00346210,0.00371481
4.94879645,9.50244599,-0.53442108,2.32802606,-0.00335785,-0.00509001,0.00371481
4.95997494,9.50976682,-0.55638359,2.28410104,0.00519426,0.00101864,0.00371481
4.97115344,9.50244599,-0.39532518,2.34266773,0.00885945,0.00712729,-0.00239384
4.98235619,9.50976682,-0.47585438,2.37927191,0.00397253,0.00468383,0.00371481
4.99355894,9.52440850,-0.49049606,2.45980112,0.00763772,0.00346210,0.00127135
5.00476170,9.50976682,-0.52710024,2.29874271,0.00397253,0.00346210,-0.00117211
5.01596445,9.52440850,-0.57834610,2.21821351,0.00152907,0.00101864,0.00371481
5.02716571,9.53172933,-0.58566693,2.20357183,-0.00091439,0.00346210,0.00493654
5.03836697,9.48048348,-0.62959195,2.36463024,0.00152907,-0.00142482,0.00127135
5.04956824,9.48780431,-0.58566693,2.45248028,0.00763772,-0.00020309,-0.00483730
5.06076950,9.44387929,-0.57834610,2.39391359,-0.00457958,0.00101864,0.00249308
5.07196248,9.45852097,-0.53442108,2.45248028,-0.00213612,0.00468383,0.00493654
5.08315545,9.48048348,-0.56370442,2.29142187,0.00275080,0.00224037,0.00249308
5.09434843,9.51708766,-0.49781689,2.29142187,0.00030734,-0.00020309,0.00371481
5.10554141,9.52440850,-0.46853355,2.29142187,0.00397253,-0.00020309,0.00249308
5.11676544,9.53172933,-0.39532518,2.39391359,0.00275080,0.00224037,-0.00117211
5.12798947,9.48048348,-0.42460853,2.38659275,0.00397253,-0.00020309,-0.00239384
5.13921350,9.50976682,-0.54174191,2.45248028,0.00152907,-0.00264655,0.00371481
5.15043753,9.50244599,-0.43192936,2.43051777,0.00519426,0.00224037,-0.00728076
5.16160828,9.46584180,-0.48317522,2.34998857,-0.00091439,0.01079248,-0.00361557
5.17277902,9.54637101,-0.52710024,2.26213853,-0.00335785,0.00468383,0.00004962
5.18394977,9.51708766,-0.47585438,2.28410104,0.00030734,0.00590556,0.00004962
5.19512051,9.47316264,-0.47585438,2.29142187,0.00397253,-0.00264655,0.00371481
5.20632273,9.48780431,-0.46853355,2.29874271,-0.00091439,-0.00142482,0.00004962
5.21752495,9.52440850,-0.53442108,2.43783861,0.00519426,-0.00142482,-0.00239384
5.22872716,9.46584180,-0.63691279,2.40855526,0.00152907,-0.00264655,-0.00117211
5.23992938,9.51708766,-0.54906275,2.34266773,0.00152907,0.00468383,-0.00117211
5.25115716,9.50244599,-0.60762944,2.36463024,-0.00580131,0.00101864,-0.00117211
5.26238495,9.55369184,-0.57102526,2.26213853,0.00030734,-0.00264655,0.00249308
5.27361274,9.56101268,-0.50513773,2.32802606,0.00275080,-0.00509001,-0.00483730
5.28484052,9.48048348,-0.56370442,2.32802606,-0.00091439,-0.00386828,-0.00239384
5.29601479,9.57565435,-0.57102526,2.43051777,0.00397253,0.00224037,-0.00239384
5.30718905,9.48780431,-0.59298777,2.34266773,0.00152907,-0.00142482,-0.00361557
5.31836331,9.57565435,-0.58566693,2.32070522,0.00397253,0.00224037,0.00615827
5.32953757,9.59029603,-0.46121271,2.33534689,0.00152907,-0.00020309,-0.00483730
5.34076178,9.51708766,-0.46853355,2.33534689,0.00152907,0.00346210,0.00004962
5.35198599,9.52440850,-0.45389187,2.34266773,0.00030734,0.00101864,0.00371481
5.36321020,9.42923762,-0.45389187,2.39391359,-0.00335785,-0.00142482,0.00493654
5.37443441,9.53172933,-0.61495028,2.40855526,0.00030734,-0.00142482,-0.00117211
5.38561565,9.53905017,-0.62959195,2.40855526,0.00152907,-0.00142482,-0.00483730
5.39679688,9.61225854,-0.51245857,2.37195108,0.00152907,-0.00264655,0.00004962
5.40797812,9.54637101,-0.48317522,2.39391359,-0.00091439,0.00224037,-0.00483730
5.41915935,9.51708766,-0.46853355,2.33534689,-0.00213612,0.00346210,0.00004962
5.43035364,9.58297519,-0.51245857,2.33534689,-0.00580131,0.00224037,0.00127135
5.44154793,9.48780431,-0.49049606,2.33534689,0.00275080,0.00101864,-0.00239384
5.45274222,9.45852097,-0.49781689,2.34266773,0.00397253,-0.00264655,-0.00361557
5.46393651,9.50976682,-0.50513773,2.29874271,-0.00580131,-0.00264655,-0.00483730
5.47513926,9.60493770,-0.60762944,2.40855526,0.00152907,-0.00020309,0.00004962
5.48634201,9.54637101,-0.49049606,2.37927191,0.00275080,-0.00020309,0.00249308
5.49754477,9.51708766,-0.49049606,2.34998857,0.00519426,0.00224037,-0.00117211
5.50874752,9.47316264,-0.51977940,2.29874271,-0.00457958,-0.00020309,0.00127135
5.51995224,9.46584180,-0.48317522,2.24749685,-0.00213612,0.00712729,-0.00361557
5.53115696,9.54637101,-0.49781689,2.29874271,-0.00457958,-0.00142482,-0.00361557
5.54236168,9.54637101,-0.54174191,2.35730940,0.00275080,-0.00386828,0.00615827
5.55356640,9.52440850,-0.53442108,2.38659275,-0.00457958,-0.00264655,-0.00361557
5.56476539,9.46584180,-0.55638359,2.48176363,0.00397253,-0.00020309,0.00004962
5.57596439,9.53905017,-0.54906275,2.40855526,-0.00213612,-0.00631174,-0.00117211
5.58716339,9.49512515,-0.57834610,2.36463024,0.00152907,-0.00020309,0.00004962
5.59836239,9.45852097,-0.57834610,2.24017602,-0.00213612,-0.00142482,0.00127135
5.60956413,9.50244599,-0.54174191,2.23285518,0.01130291,0.00468383,0.00004962
5.62076586,9.45120013,-0.49781689,2.34998857,0.00397253,-0.00264655,-0.00239384
5.63196760,9.54637101,-0.47585438,2.40123442,-0.00213612,-0.00142482,0.00493654
5.64316934,9.46584180,-0.30015430,2.37195108,-0.00213612,-0.00020309,-0.00728076
5.65436411,9.49512515,-0.53442108,2.43051777,-0.00580131,0.00101864,-0.00605903
5.66555887,9.50244599,-0.61495028,2.35730940,-0.00335785,0.00224037,-0.00239384
5.67675364,9.46584180,-0.53442108,2.35730940,-0.00335785,0.00101864,0.00249308
5.68794841,9.48780431,-0.54906275,2.33534689,-0.00091439,-0.00020309,0.00493654
5.69914520,9.50244599,-0.52710024,2.30606355,0.00030734,0.00101864,0.00127135
5.71034199,9.48780431,-0.53442108,2.37927191,-0.00457958,0.00224037,-0.00361557
5.72153878,9.52440850,-0.48317522,2.39391359,0.00152907,-0.00264655,-0.00117211
5.73273557,9.48780431,-0.45389187,2.43051777,0.00397253,0.00101864,-0.00605903
5.74396604,9.53905017,-0.48317522,2.42319693,0.00030734,0.00346210,0.00004962
5.75519651,9.50976682,-0.62959195,2.37195108,0.00275080,0.00590556,0.00127135
5.76642698,9.47316264,-0.58566693,2.37195108,-0.00335785,0.00834902,-0.00117211
5.77765745,9.55369184,-0.60030861,2.28410104,0.00152907,0.00468383,-0.00483730
5.78883219,9.50244599,-0.46853355,2.33534689,0.00030734,0.00224037,0.00127135
5.80000693,9.49512515,-0.46853355,2.32070522,0.00397253,0.00346210,-0.00361557
5.81118166,9.53172933,-0.46853355,2.47444279,0.00397253,-0.00264655,-0.00239384
5.82235640,9.48780431,-0.48317522,2.45980112,0.00275080,-0.00142482,-0.00361557
5.83356941,9.54637101,-0.38800434,2.48176363,-0.00091439,0.00224037,-0.00361557
5.84478241,9.58297519,-0.49781689,2.42319693,0.00030734,0.00346210,-0.00361557
5.85599542,9.49512515,-0.57834610,2.41587610,-0.00702304,0.00224037,0.00371481
5.86720842,9.45852097,-0.54906275,2.17428849,0.01008118,0.00101864,0.00004962
5.87841767,9.49512515,-0.55638359,2.29874271,0.00152907,-0.00264655,0.00004962
5.88962692,9.45120013,-0.62959195,2.25481769,0.00519426,-0.00509001,0.00127135
5.90083617,9.51708766,-0.53442108,2.35730940,0.00397253,-0.00509001,-0.00117211
5.91204542,9.51708766,-0.43925020,2.55497199,-0.00457958,-0.00020309,-0.00117211
5.92321867,9.45120013,-0.35140016,2.47444279,-0.00091439,0.00224037,-0.00850249
5.93439192,9.53905017,-0.46121271,2.35730940,0.00275080,0.00101864,-0.00361557
5.94556516,9.53172933,-0.54174191,2.33534689,-0.00213612,0.00590556,-0.00850249
5.95673841,9.54637101,-0.63691279,2.19625100,0.00030734,0.00101864,-0.00239384
5.96794742,9.60493770,-0.54906275,2.21089267,0.00763772,0.00101864,0.00493654
5.97915643,9.56833352,-0.61495028,2.34998857,0.00519426,-0.00142482,-0.00117211
5.99036545,9.50244599,-0.51977940,2.47444279,0.00275080,-0.00386828,-0.00117211
6.00157446,9.61225854,-0.42460853,2.54033032,0.00152907,-0.00020309,0.00004962
6.01306546,9.49512515,-0.44657104,2.50372614,-0.00213612,0.00346210,-0.00239384
6.02455646,9.45852097,-0.46121271,2.34266773,-0.00091439,0.00346210,-0.00361557
6.03604746,9.45852097,-0.48317522,2.21821351,-0.00213612,0.00346210,-0.00483730
6.04753846,9.68546690,-0.68815865,2.20357183,-0.00702304,-0.00020309,-0.00483730
6.05846518,9.48780431,-0.54906275,2.28410104,-0.00091439,-0.00142482,-0.01094595
6.06939191,9.54637101,-0.64423363,2.42319693,0.00275080,-0.00264655,-0.00117211
6.08031863,9.50244599,-0.52710024,2.53300948,-0.00335785,-0.00386828,0.00371481
6.09124535,9.49512515,-0.47585438,2.45980112,0.00397253,0.00468383,0.00127135
6.10241789,9.46584180,-0.46121271,2.37195108,0.00397253,0.00224037,0.00615827
6.11359042,9.46584180,-0.42460853,2.27678020,-0.00580131,0.00468383,-0.00483730
6.12476295,9.53172933,-0.53442108,2.15964681,0.00519426,0.00590556,-0.00239384
6.13593549,9.52440850,-0.65887530,2.27678020,-0.00335785,-0.00509001,-0.00728076
6.14714921,9.50976682,-0.61495028,2.33534689,0.00275080,-0.00020309,0.00127135
6.15836293,9.51708766,-0.60030861,2.41587610,0.00641599,0.00346210,-0.00361557
6.16957664,9.48048348,-0.57102526,2.39391359,-0.00091439,-0.00264655,0.00004962
6.18079036,9.50244599,-0.41728769,2.35730940,0.00519426,0.00101864,0.00249308
6.19198990,9.48780431,-0.35872100,2.35730940,0.00152907,0.00346210,0.00004962
6.20318943,9.44387929,-0.46121271,2.27678020,-0.00335785,0.00224037,0.00004962
6.21438897,9.48780431,-0.48317522,2.26945936,0.00030734,-0.00142482,0.00127135
6.22558850,9.56833352,-0.66619614,2.37195108,0.00397253,-0.00142482,0.00249308
6.23680598,9.51708766,-0.56370442,2.43783861,0.00397253,-0.00020309,-0.00483730
6.24802345,9.50976682,-0.56370442,2.48176363,0.00030734,-0.00386828,-0.00239384
6.25924093,9.58297519,-0.45389187,2.45248028,0.00275080,0.00101864,0.00127135
6.27045840,9.57565435,-0.48317522,2.37927191,0.00275080,0.00346210,0.00493654
6.28163391,9.42191678,-0.31479598,2.24017602,0.00152907,0.00101864,-0.00117211
6.29280943,9.45120013,-0.47585438,2.21821351,-0.00824478,-0.00020309,0.00004962
6.30398494,9.57565435,-0.54174191,2.31338438,-0.00335785,-0.00142482,-0.00239384
6.31516045,9.49512515,-0.61495028,2.40855526,0.00030734,-0.00142482,-0.00483730
6.32637972,9.61957937,-0.80529203,2.48908446,0.00030734,0.00224037,-0.00239384
6.33759898,9.10712081,-1.39827980,3.58720996,-0.00457958,-0.00020309,0.00371481
6.34881824,5.08066064,-4.34125614,-0.33675849,-0.00213612,0.00712729,-0.00972422
